productCode,casNum,compound,smiles,flashPoint,img,sds
AKC242,,COPPER(II) ALLYLOXYETHOXYTRIFLUOROACETOACETATE,C(C=C)OCCOC(C(=O)[O-])C(=O)C(F)(F)F.[Cu+2].C(C=C)OCCOC(C(=O)[O-])C(=O)C(F)(F)F,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC242.gif,https://s3.amazonaws.com/gelest/sds/AKC242_GHS+US_English+US.pdf
AKC248.5,137-29-1,COPPER(II) DIMETHYLDITHIOCARBAMATE,CN(C([S-])=S)C.[Cu+2].CN(C([S-])=S)C,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC248.5.gif,https://s3.amazonaws.com/gelest/sds/AKC248.5_GHS+US_English+US.pdf
AKC250,2850-65-9,COPPER(II) ETHOXIDE,[O-]CC.[Cu+2].[O-]CC,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC250.gif,https://s3.amazonaws.com/gelest/sds/AKC250_GHS+US_English+US.pdf
AKC252,14284-06-1,COPPER(II) ETHYLACETOACETATE,C(C)OC(CC(=O)C)=O.[Cu+2],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC252.gif,https://s3.amazonaws.com/gelest/sds/AKC252_GHS+US_English+US.pdf
AKC253.2,10380-28-6,COPPER 8-HYDROXYQUINOLINATE,OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].[Cu+2].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC253.2.gif,https://s3.amazonaws.com/gelest/sds/AKC253.2_GHS+US_English+US.pdf
AKC253.5,,COPPER(II) METHACRYLOXYETHYLACETOACETATE,C(C(=C)C)(=O)OCCOC(CC(=O)C)=O.[Cu+2],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC253.5.gif,https://s3.amazonaws.com/gelest/sds/AKC253.5_GHS+US_English+US.pdf
AKC255,,COPPER(II) METHOXYETHOXYETHOXIDE,COCCOC([O-])C.[Cu+2].COCCOC([O-])C,84,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKC255.gif,https://s3.amazonaws.com/gelest/sds/AKC255_GHS+US_English+US.pdf
AKE276,23606-16-8,ERBIUM 8-HYDROXYQUINOLINATE,OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].[Er+3].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKE276.gif,https://s3.amazonaws.com/gelest/sds/AKE276_GHS+US_English+US.pdf
AKG308,14642-34-3,GALLIUM 8-HYDROXYQUINOLINATE,OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].[Ga+3].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-],2,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKG308.gif,https://s3.amazonaws.com/gelest/sds/AKG308_GHS+US_English+US.pdf
AKH325,22411-22-9,HAFNIUM n-BUTOXIDE,[O-]CCCC.[Hf+4].[O-]CCCC.[O-]CCCC.[O-]CCCC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKH325.gif,https://s3.amazonaws.com/gelest/sds/AKH325_GHS+US_English+US.pdf
AKH325.1,22411-22-9,HAFNIUM n-BUTOXIDE,[O-]CCCC.[Hf+4].[O-]CCCC.[O-]CCCC.[O-]CCCC,23,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKH325.1.gif,https://s3.amazonaws.com/gelest/sds/AKH325.1_GHS+US_English+US.pdf
AKH330,13428-80-3,HAFNIUM ETHOXIDE,[O-]CC.[Hf+4].[O-]CC.[O-]CC.[O-]CC,1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKH330.gif,https://s3.amazonaws.com/gelest/sds/AKH330_GHS+US_English+US.pdf
AKI373,863098-59-3,INDIUM METHYL(TRIMETHYLACETYL)ACETATE,COC(CC(C(C)(C)C)=O)=O.[In],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKI373.gif,https://s3.amazonaws.com/gelest/sds/AKI373_GHS+US_English+US.pdf
AKI400,5058-42-4,IRON(III) ETHOXIDE,[O-]CC.[Fe+3].[O-]CC.[O-]CC,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKI400.gif,https://s3.amazonaws.com/gelest/sds/AKI400_GHS+US_English+US.pdf
AKL420,19446-52-7,LANTHANUM ISOPROPOXIDE,CC([O-])C.[La+3].CC([O-])C.CC([O-])C,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL420.gif,https://s3.amazonaws.com/gelest/sds/AKL420_GHS+US_English+US.pdf
AKL424,115685-56-8,LANTHANUM METHOXYETHOXIDE,COC([O-])C.[La+3].COC([O-])C.COC([O-])C,39,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL424.gif,https://s3.amazonaws.com/gelest/sds/AKL424_GHS+US_English+US.pdf
AKL454,1907-33-1,LITHIUM t-BUTOXIDE,CC(C)(C)[O-].[Li+],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL454.gif,https://s3.amazonaws.com/gelest/sds/AKL454_GHS+US_English+US.pdf
AKL454.4,1907-33-1,LITHIUM t-BUTOXIDE,CC(C)(C)[O-].[Li+],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL454.4.gif,https://s3.amazonaws.com/gelest/sds/AKL454.4_GHS+US_English+US.pdf
AKL459,2388-10-5,LITHIUM ISOPROPOXIDE,CC([O-])C.[Li+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL459.gif,https://s3.amazonaws.com/gelest/sds/AKL459_GHS+US_English+US.pdf
AKL461,865-34-9,LITHIUM METHOXIDE,C[O-].[Li+],11,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKL461.gif,https://s3.amazonaws.com/gelest/sds/AKL461_GHS+US_English+US.pdf
AKM500,2414-98-4,MAGNESIUM ETHOXIDE,[O-]CC.[Mg+2].[O-]CC,43,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM500.gif,https://s3.amazonaws.com/gelest/sds/AKM500_GHS+US_English+US.pdf
AKM503,109-88-6,MAGNESIUM METHOXIDE,C[O-].[Mg+2].C[O-],11,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM503.gif,https://s3.amazonaws.com/gelest/sds/AKM503_GHS+US_English+US.pdf
AKM503.5,45840-94-6,MAGNESIUM METHOXYETHOXIDE,COC([O-])C.[Mg+2].COC([O-])C,39,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM503.5.gif,https://s3.amazonaws.com/gelest/sds/AKM503.5_GHS+US_English+US.pdf
